date,csi_pharma_open,csi_pharma_close,csi_pharma_high,csi_pharma_low,csi_pharma_volume,csi_pharma_amount,csi_pharma_amplitude,csi_pharma_pct_change,csi_pharma_change,csi_pharma_turnover,csi_pharma_source
2019-05-29,8893.82,8884.24,8937.89,8831.11,7197118,11498847488.0,1.19,-0.81,-72.46,0.72,index_zh_a_hist
2019-05-30,8830.21,8801.77,8830.21,8723.81,8470642,12336758016.0,1.2,-0.93,-82.47,0.85,index_zh_a_hist
2019-05-31,8822.61,8805.39,8897.38,8804.73,7126327,12374987008.0,1.05,0.04,3.62,0.72,index_zh_a_hist
2019-06-03,8801.97,8756.37,8883.6,8733.94,8396935,13246859776.0,1.7,-0.56,-49.02,0.85,index_zh_a_hist
2019-06-04,8743.82,8626.05,8759.66,8598.32,6664788,11948061440.0,1.84,-1.49,-130.32,0.67,index_zh_a_hist
2019-06-05,8658.41,8350.37,8684.72,8344.05,9219000,18210690560.0,3.95,-3.2,-275.68,0.93,index_zh_a_hist
2019-06-06,8331.83,8219.17,8331.83,8209.7,8575901,14511512576.0,1.46,-1.57,-131.2,0.86,index_zh_a_hist
2019-06-10,8231.77,8295.24,8341.21,8177.68,6258648,10973052672.0,1.99,0.93,76.07,0.63,index_zh_a_hist
2019-06-11,8299.14,8557.28,8562.83,8299.14,9036405,15642898176.0,3.18,3.16,262.04,0.91,index_zh_a_hist
2019-06-12,8537.16,8507.53,8558.95,8482.33,10634494,12531778560.0,0.9,-0.58,-49.75,1.07,index_zh_a_hist
2019-06-13,8515.61,8535.95,8558.82,8436.95,8038135,10600439808.0,1.43,0.33,28.42,0.81,index_zh_a_hist
2019-06-14,8547.95,8503.1,8624.99,8484.54,8749408,12695419904.0,1.65,-0.38,-32.85,0.88,index_zh_a_hist
2019-06-17,8570.57,8558.97,8653.02,8527.37,8049831,13376350720.0,1.48,0.66,55.87,0.81,index_zh_a_hist
2019-06-18,8573.2,8586.83,8602.17,8513.09,7842561,11738993152.0,1.04,0.33,27.86,0.79,index_zh_a_hist
2019-06-19,8745.51,8706.11,8789.16,8703.68,10019055,16072436992.0,1.0,1.39,119.28,1.01,index_zh_a_hist
2019-06-20,8703.56,8879.57,8928.02,8679.9,12174477,19755474944.0,2.85,1.99,173.46,1.23,index_zh_a_hist
2019-06-21,8911.5,8934.92,8998.14,8904.43,10796781,17722670592.0,1.06,0.62,55.35,1.09,index_zh_a_hist
2019-06-24,8950.77,8961.14,8984.62,8887.27,7999049,13438263296.0,1.09,0.29,26.22,0.81,index_zh_a_hist
2019-06-25,8958.95,8924.76,8982.09,8798.39,8262685,14225551360.0,2.05,-0.41,-36.38,0.83,index_zh_a_hist
2019-06-26,8899.86,9023.81,9034.12,8886.67,6898315,13480301568.0,1.65,1.11,99.05,0.69,index_zh_a_hist
2019-06-27,9028.27,9096.27,9128.53,9026.74,8196751,15036004864.0,1.13,0.8,72.46,0.83,index_zh_a_hist
2019-06-28,9109.0,9043.96,9109.0,8997.4,7458387,12917390080.0,1.23,-0.58,-52.31,0.75,index_zh_a_hist
2019-07-01,9192.93,9309.54,9310.7,9168.85,10564552,20557082880.0,1.57,2.94,265.58,1.06,index_zh_a_hist
2019-07-02,9299.48,9384.45,9402.07,9262.72,10609134,20687026176.0,1.5,0.8,74.91,1.07,index_zh_a_hist
2019-07-03,9363.67,9259.18,9363.67,9226.35,8679027,17826303744.0,1.46,-1.33,-125.27,0.87,index_zh_a_hist
2019-07-04,9274.99,9138.88,9300.93,9105.05,7342581,15532583936.0,2.12,-1.3,-120.3,0.74,index_zh_a_hist
2019-07-05,9172.11,9276.99,9300.16,9164.16,7909441,15875346176.0,1.49,1.51,138.11,0.8,index_zh_a_hist
2019-07-08,9239.13,9055.36,9239.13,8972.1,9657357,17628312832.0,2.88,-2.39,-221.63,0.97,index_zh_a_hist
2019-07-09,9044.93,9045.21,9087.47,9000.06,6516250,11997923840.0,0.97,-0.11,-10.15,0.66,index_zh_a_hist
2019-07-10,9080.55,9065.04,9122.51,9029.85,7147132,13793495552.0,1.02,0.22,19.83,0.72,index_zh_a_hist
2019-07-11,9096.35,9083.7,9164.79,9049.12,7669272,14270793216.0,1.28,0.21,18.66,0.77,index_zh_a_hist
2019-07-12,9081.88,9116.04,9146.3,9047.63,7782788,14047647488.0,1.09,0.36,32.34,0.78,index_zh_a_hist
2019-07-15,9113.18,9149.56,9203.05,8995.05,9555448,17935444480.0,2.28,0.37,33.52,0.96,index_zh_a_hist
2019-07-16,9143.63,9108.66,9202.81,9082.66,8939789,16711667456.0,1.31,-0.45,-40.9,0.9,index_zh_a_hist
2019-07-17,9097.93,9074.88,9132.42,9054.94,8420377,15355307264.0,0.85,-0.37,-33.78,0.85,index_zh_a_hist
2019-07-18,9044.95,8937.01,9044.95,8935.7,7098452,13022294016.0,1.2,-1.52,-137.87,0.71,index_zh_a_hist
2019-07-19,8968.62,8943.58,9046.58,8934.14,6164786,12213649408.0,1.26,0.07,6.57,0.62,index_zh_a_hist
2019-07-22,8948.69,8857.03,8958.28,8820.07,7360111,13306881024.0,1.55,-0.97,-86.55,0.74,index_zh_a_hist
2019-07-23,8861.3,8930.68,8938.22,8851.25,6195555,11480802304.0,0.98,0.83,73.65,0.62,index_zh_a_hist
2019-07-24,8949.78,8992.81,9045.5,8949.78,6471070,12193220864.0,1.07,0.7,62.13,0.65,index_zh_a_hist
2019-07-25,8999.94,9023.27,9034.95,8975.45,5734999,11062973952.0,0.66,0.34,30.46,0.58,index_zh_a_hist
2019-07-26,9007.48,9080.25,9087.96,8990.19,6926651,12959405824.0,1.08,0.63,56.98,0.7,index_zh_a_hist
2019-07-29,9083.5,9020.42,9083.56,8995.86,5718439,11128849920.0,0.97,-0.66,-59.83,0.58,index_zh_a_hist
2019-07-30,9023.63,9072.07,9102.88,9023.63,6667728,12028136704.0,0.88,0.57,51.65,0.67,index_zh_a_hist
2019-07-31,9054.19,9039.51,9070.76,9017.59,6249651,11551730432.0,0.59,-0.36,-32.56,0.63,index_zh_a_hist
2019-08-01,8999.14,8967.49,9014.96,8946.17,6742517,12829178624.0,0.76,-0.8,-72.02,0.68,index_zh_a_hist
2019-08-02,8799.16,8898.45,8912.3,8782.16,7513334,14064227584.0,1.45,-0.77,-69.04,0.76,index_zh_a_hist
2019-08-05,8874.23,8727.22,8900.18,8727.22,6631789,12936426240.0,1.94,-1.92,-171.23,0.67,index_zh_a_hist
2019-08-06,8592.88,8661.74,8688.75,8521.59,8680921,15092914432.0,1.92,-0.75,-65.48,0.87,index_zh_a_hist
2019-08-07,8706.03,8700.2,8754.85,8672.42,5696634,10998442752.0,0.95,0.44,38.46,0.57,index_zh_a_hist
2019-08-08,8728.18,8822.02,8831.62,8728.18,5708913,11429575424.0,1.19,1.4,121.82,0.57,index_zh_a_hist
2019-08-09,8864.34,8799.15,8930.86,8785.73,6678482,13831240448.0,1.65,-0.26,-22.87,0.67,index_zh_a_hist
2019-08-12,8807.34,8922.9,8922.9,8773.21,6878182,12560335872.0,1.7,1.41,123.75,0.69,index_zh_a_hist
2019-08-13,8857.69,8915.89,8929.25,8844.27,7480694,13843712256.0,0.95,-0.08,-7.01,0.75,index_zh_a_hist
2019-08-14,8998.4,9036.61,9059.19,8974.38,8621497,17409034752.0,0.95,1.35,120.72,0.87,index_zh_a_hist
2019-08-15,8890.46,9097.88,9097.88,8876.33,10238053,17341630720.0,2.45,0.68,61.27,1.03,index_zh_a_hist
2019-08-16,9100.32,9181.07,9233.48,9076.68,11235249,20350263040.0,1.72,0.91,83.19,1.13,index_zh_a_hist
2019-08-19,9244.77,9367.72,9367.72,9244.77,13144162,24489452800.0,1.34,2.03,186.65,1.32,index_zh_a_hist
2019-08-20,9362.96,9330.45,9366.59,9298.05,11356238,21632201472.0,0.73,-0.4,-37.27,1.14,index_zh_a_hist
2019-08-21,9309.58,9272.96,9326.41,9235.87,10411917,17479382784.0,0.97,-0.62,-57.49,1.05,index_zh_a_hist
2019-08-22,9307.89,9365.94,9366.7,9288.96,10675151,19078438912.0,0.84,1.0,92.98,1.07,index_zh_a_hist
2019-08-23,9374.51,9581.53,9626.21,9331.45,14196026,27251435776.0,3.15,2.3,215.59,1.43,index_zh_a_hist
2019-08-26,9438.81,9645.48,9730.84,9436.51,15326640,27963502336.0,3.07,0.67,63.95,1.54,index_zh_a_hist
2019-08-27,9709.29,9741.07,9839.12,9700.66,17194580,29942882048.0,1.44,0.99,95.59,1.73,index_zh_a_hist
2019-08-28,9731.35,9617.73,9731.35,9579.92,13592840,24067175168.0,1.55,-1.27,-123.34,1.37,index_zh_a_hist
2019-08-29,9607.68,9597.29,9632.13,9540.61,11057363,19705342720.0,0.95,-0.21,-20.44,1.11,index_zh_a_hist
2019-08-30,9640.8,9571.96,9704.56,9526.32,11504970,21700555008.0,1.86,-0.26,-25.33,1.16,index_zh_a_hist
2019-09-02,9592.3,9707.14,9715.09,9566.72,11296397,21901662208.0,1.55,1.41,135.18,1.14,index_zh_a_hist
2019-09-03,9715.43,9638.68,9715.43,9592.78,9846678,19171220480.0,1.26,-0.71,-68.46,0.99,index_zh_a_hist
2019-09-04,9636.76,9650.24,9675.78,9555.38,10072911,19237208320.0,1.25,0.12,11.56,1.01,index_zh_a_hist
2019-09-05,9686.34,9682.31,9745.99,9666.35,13004538,24501549056.0,0.83,0.33,32.07,1.31,index_zh_a_hist
2019-09-06,9713.82,9781.25,9781.43,9637.26,11903625,21619188736.0,1.49,1.02,98.94,1.2,index_zh_a_hist
2019-09-09,9839.08,9847.06,9847.06,9746.08,12894780,24260654848.0,1.03,0.67,65.81,1.3,index_zh_a_hist
2019-09-10,9849.86,9947.31,9960.29,9802.61,15178422,26053954304.0,1.6,1.02,100.25,1.53,index_zh_a_hist
2019-09-11,9978.92,9757.69,9995.86,9741.87,13248820,24221764352.0,2.55,-1.91,-189.62,1.33,index_zh_a_hist
2019-09-12,9775.07,9779.06,9808.04,9711.82,10477422,17862855936.0,0.99,0.22,21.37,1.05,index_zh_a_hist
2019-09-16,9801.6,9783.74,9813.79,9756.97,11498924,18920784640.0,0.58,0.05,4.68,1.16,index_zh_a_hist
2019-09-17,9772.27,9642.99,9791.48,9616.28,10707588,17668633344.0,1.79,-1.44,-140.75,1.08,index_zh_a_hist
2019-09-18,9647.74,9715.07,9737.54,9642.3,8730544,17141701376.0,0.99,0.75,72.08,0.88,index_zh_a_hist
2019-09-19,9737.33,9778.48,9779.79,9689.79,9098617,17344543488.0,0.93,0.65,63.41,0.92,index_zh_a_hist
2019-09-20,9792.48,9849.92,9874.54,9775.79,9353361,18421214976.0,1.01,0.73,71.44,0.94,index_zh_a_hist
2019-09-23,9837.66,9694.0,9837.66,9646.62,9652729,17422742528.0,1.94,-1.58,-155.92,0.97,index_zh_a_hist
2019-09-24,9713.24,9779.85,9874.44,9713.22,11152289,23156175616.0,1.66,0.89,85.85,1.12,index_zh_a_hist
2019-09-25,9749.35,9669.75,9749.35,9666.46,10629652,20637701376.0,0.85,-1.13,-110.1,1.07,index_zh_a_hist
2019-09-26,9707.95,9537.68,9730.73,9530.78,9558979,18790024192.0,2.07,-1.37,-132.07,0.96,index_zh_a_hist
2019-09-27,9541.46,9561.87,9593.82,9458.27,7459851,13935231488.0,1.42,0.25,24.19,0.75,index_zh_a_hist
2019-09-30,9556.2,9521.06,9619.42,9518.6,6750366,13078592000.0,1.05,-0.43,-40.81,0.68,index_zh_a_hist
2019-10-08,9512.19,9571.44,9654.87,9512.19,9021317,16604072704.0,1.5,0.53,50.38,0.91,index_zh_a_hist
2019-10-09,9553.27,9534.61,9553.27,9429.14,7554537,14831247872.0,1.3,-0.38,-36.83,0.76,index_zh_a_hist
2019-10-10,9556.27,9769.24,9780.11,9542.16,8837171,19304636416.0,2.5,2.46,234.63,0.89,index_zh_a_hist
2019-10-11,9797.83,9801.98,9828.24,9749.91,9379489,16829942272.0,0.8,0.34,32.74,0.94,index_zh_a_hist
2019-10-14,9870.91,9895.1,9936.53,9863.11,9960107,20316496640.0,0.75,0.95,93.12,1.0,index_zh_a_hist
2019-10-15,9905.38,9916.28,9994.77,9885.19,9205502,18383454976.0,1.11,0.21,21.18,0.93,index_zh_a_hist
2019-10-16,9950.75,9989.07,10051.73,9947.83,10393257,19908144384.0,1.05,0.73,72.79,1.05,index_zh_a_hist
2019-10-17,9999.49,9947.17,10063.14,9907.64,8874955,16728148992.0,1.56,-0.42,-41.9,0.89,index_zh_a_hist
2019-10-18,9974.12,9922.16,10053.41,9896.28,10339598,20314492160.0,1.58,-0.25,-25.01,1.04,index_zh_a_hist
2019-10-21,9910.31,9827.53,9960.88,9754.3,9038263,19630779904.0,2.08,-0.95,-94.63,0.91,index_zh_a_hist
2019-10-22,9860.88,9961.56,9968.2,9845.75,8014863,15491143936.0,1.25,1.36,134.03,0.81,index_zh_a_hist
2019-10-23,9959.06,9805.18,9986.97,9791.77,8904686,15977776640.0,1.96,-1.57,-156.38,0.9,index_zh_a_hist
2019-10-24,9838.98,9743.62,9839.09,9686.42,7677715,15206151936.0,1.56,-0.63,-61.56,0.77,index_zh_a_hist
2019-10-25,9774.53,9854.52,9874.44,9739.31,8570991,18914713856.0,1.39,1.14,110.9,0.86,index_zh_a_hist
2019-10-28,9880.57,9990.83,9991.74,9879.44,10778121,21151543808.0,1.14,1.38,136.31,1.09,index_zh_a_hist
2019-10-29,9980.14,10029.83,10090.23,9958.23,10610170,21322191104.0,1.32,0.39,39.0,1.07,index_zh_a_hist
2019-10-30,10014.89,9935.25,10017.53,9916.56,9595548,21053291008.0,1.01,-0.94,-94.58,0.97,index_zh_a_hist
2019-10-31,9954.28,10019.27,10076.93,9937.53,11327301,23597702400.0,1.4,0.85,84.02,1.14,index_zh_a_hist
2019-11-01,10019.04,10172.12,10172.12,9996.58,10616472,22885370112.0,1.75,1.53,152.85,1.07,index_zh_a_hist
2019-11-04,10211.14,10257.43,10306.46,10211.14,11415863,23253519872.0,0.94,0.84,85.31,1.15,index_zh_a_hist
2019-11-05,10271.18,10283.2,10321.55,10214.94,9977946,20258063616.0,1.04,0.25,25.77,1.0,index_zh_a_hist
2019-11-06,10286.27,10239.94,10298.89,10220.93,9909093,18976007680.0,0.76,-0.42,-43.26,1.0,index_zh_a_hist
2019-11-07,10249.55,10346.52,10386.34,10235.6,11048362,20663619584.0,1.47,1.04,106.58,1.11,index_zh_a_hist
2019-11-08,10420.63,10320.46,10435.83,10306.49,9923091,19814222080.0,1.25,-0.25,-26.06,1.0,index_zh_a_hist
2019-11-11,10274.93,10113.17,10274.93,10087.74,9518448,19698073344.0,1.81,-2.01,-207.29,0.96,index_zh_a_hist
2019-11-12,10126.98,10149.13,10151.72,10045.31,9562540,17453464064.0,1.05,0.36,35.96,0.96,index_zh_a_hist
2019-11-13,10160.33,10222.32,10251.31,10122.99,9454390,21225025792.0,1.26,0.72,73.19,0.95,index_zh_a_hist
2019-11-14,10215.83,10324.02,10342.94,10215.83,9422060,19728910080.0,1.24,0.99,101.7,0.95,index_zh_a_hist
2019-11-15,10334.32,10229.93,10361.21,10229.6,10417117,20247018496.0,1.27,-0.91,-94.09,1.05,index_zh_a_hist
2019-11-18,10241.53,10283.51,10297.98,10214.32,8989105,18696871936.0,0.82,0.52,53.58,0.91,index_zh_a_hist
2019-11-19,10290.99,10473.35,10473.35,10280.35,8941587,20439737600.0,1.88,1.85,189.84,0.9,index_zh_a_hist
2019-11-20,10472.81,10446.75,10541.02,10418.49,10288981,20671541248.0,1.17,-0.25,-26.6,1.04,index_zh_a_hist
2019-11-21,10420.41,10304.51,10420.41,10265.53,9133573,20377726208.0,1.48,-1.36,-142.24,0.92,index_zh_a_hist
2019-11-22,10333.4,10021.71,10371.2,9936.05,11555891,28779297792.0,4.22,-2.74,-282.8,1.16,index_zh_a_hist
2019-11-25,10018.92,9930.46,10042.42,9807.17,8811074,21202781184.0,2.35,-0.91,-91.25,0.89,index_zh_a_hist
2019-11-26,9975.82,9988.66,10013.73,9910.5,9017623,20356472320.0,1.04,0.59,58.2,0.91,index_zh_a_hist
2019-11-27,9970.33,9923.77,9977.28,9865.51,7472094,15694413056.0,1.12,-0.65,-64.89,0.75,index_zh_a_hist
2019-11-28,9939.76,9933.63,9956.45,9888.11,7176710,13847511808.0,0.69,0.1,9.86,0.72,index_zh_a_hist
2019-11-29,9937.95,9737.33,9937.95,9627.82,9958706,23926706688.0,3.12,-1.98,-196.3,1.0,index_zh_a_hist
2019-12-02,9669.04,9607.43,9695.39,9587.03,8595033,19033377024.0,1.11,-1.33,-129.9,0.87,index_zh_a_hist
2019-12-03,9580.19,9590.04,9594.41,9453.58,8163784,18558864640.0,1.47,-0.18,-17.39,0.82,index_zh_a_hist
2019-12-04,9562.37,9622.78,9657.7,9549.88,6361849,14265412352.0,1.12,0.34,32.74,0.64,index_zh_a_hist
2019-12-05,9652.28,9725.43,9761.83,9652.28,7426318,15586346240.0,1.14,1.07,102.65,0.75,index_zh_a_hist
2019-12-06,9739.19,9776.54,9776.54,9700.49,7129930,14278044160.0,0.78,0.53,51.11,0.72,index_zh_a_hist
2019-12-09,9790.05,9615.05,9790.38,9572.39,8935255,20304115712.0,2.23,-1.65,-161.49,0.9,index_zh_a_hist
2019-12-10,9579.66,9698.44,9698.44,9569.38,7964852,16305384448.0,1.34,0.87,83.39,0.8,index_zh_a_hist
2019-12-11,9709.12,9664.66,9709.12,9638.35,7513022,13944592896.0,0.73,-0.35,-33.78,0.76,index_zh_a_hist
2019-12-12,9682.92,9638.56,9682.92,9623.78,8103801,15159991040.0,0.61,-0.27,-26.1,0.82,index_zh_a_hist
2019-12-13,9697.86,9789.23,9793.54,9684.33,9728083,20607391488.0,1.13,1.56,150.67,0.98,index_zh_a_hist
2019-12-16,9832.28,9862.02,9862.39,9766.47,10800801,23114679808.0,0.98,0.74,72.79,1.09,index_zh_a_hist
2019-12-17,9854.66,9948.42,9963.95,9803.04,13078119,25365981952.0,1.63,0.88,86.4,1.32,index_zh_a_hist
2019-12-18,9938.92,9843.28,9938.92,9817.74,10924125,22152081664.0,1.22,-1.06,-105.14,1.1,index_zh_a_hist
2019-12-19,9850.69,9871.93,9876.5,9811.81,10105085,18027575808.0,0.66,0.29,28.65,1.02,index_zh_a_hist
2019-12-20,9881.43,9797.13,9895.44,9789.01,9554928,17083001856.0,1.08,-0.76,-74.8,0.96,index_zh_a_hist
2019-12-23,9774.5,9713.66,9860.56,9699.28,9033913,17357574656.0,1.65,-0.85,-83.47,0.91,index_zh_a_hist
2019-12-24,9713.16,9737.76,9742.84,9694.95,7215818,14649504000.0,0.49,0.25,24.1,0.73,index_zh_a_hist
2019-12-25,9730.14,9750.12,9752.1,9691.31,8402415,17386790144.0,0.62,0.13,12.36,0.85,index_zh_a_hist
2019-12-26,9759.19,9821.41,9821.41,9753.65,9388196,17704762368.0,0.69,0.73,71.29,0.95,index_zh_a_hist
2019-12-27,9821.1,9753.6,9858.92,9746.62,10009816,20508150016.0,1.14,-0.69,-67.81,1.01,index_zh_a_hist
2019-12-30,9728.97,9794.69,9801.9,9641.89,8905166,18244728832.0,1.64,0.42,41.09,0.9,index_zh_a_hist
2019-12-31,9794.77,10010.11,10048.75,9789.06,14610736,27324311552.0,2.65,2.2,215.42,1.47,index_zh_a_hist
2020-01-02,10053.49,10027.56,10053.49,9948.42,15006817,28946470656.0,1.05,0.17,17.45,1.51,index_zh_a_hist
2020-01-03,10045.71,10013.96,10076.47,9981.67,11143769,24720586752.0,0.95,-0.14,-13.6,1.12,index_zh_a_hist
2020-01-06,9970.26,9966.94,10053.77,9910.89,12944221,29026447616.0,1.43,-0.47,-47.02,1.3,index_zh_a_hist
2020-01-07,9971.21,10105.13,10105.13,9971.21,11973528,24183324160.0,1.34,1.39,138.19,1.21,index_zh_a_hist
2020-01-08,10046.26,10003.02,10084.9,9983.57,10875278,20823313152.0,1.0,-1.01,-102.11,1.09,index_zh_a_hist
2020-01-09,10077.92,10251.5,10258.23,10077.92,11210248,26645984000.0,1.8,2.48,248.48,1.13,index_zh_a_hist
2020-01-10,10286.71,10308.08,10332.29,10260.86,10782211,23826308096.0,0.7,0.55,56.58,1.09,index_zh_a_hist
2020-01-13,10332.5,10385.47,10385.47,10232.14,10631287,24153476096.0,1.49,0.75,77.39,1.07,index_zh_a_hist
2020-01-14,10391.49,10311.42,10408.82,10308.77,9810953,22574459648.0,0.96,-0.71,-74.05,0.99,index_zh_a_hist
2020-01-15,10313.0,10350.57,10420.81,10293.75,9513887,20880657664.0,1.23,0.38,39.15,0.96,index_zh_a_hist
2020-01-16,10363.9,10370.08,10380.56,10258.15,9704958,21883003904.0,1.18,0.19,19.51,0.98,index_zh_a_hist
2020-01-17,10396.78,10453.15,10519.15,10367.54,12225646,29294230016.0,1.46,0.8,83.07,1.23,index_zh_a_hist
2020-01-20,10570.03,10604.05,10653.84,10431.17,16989301,35738001664.0,2.13,1.44,150.9,1.71,index_zh_a_hist
2020-01-21,10684.05,10773.62,10831.07,10663.51,26637829,46894707456.0,1.58,1.6,169.57,2.68,index_zh_a_hist
2020-01-22,10798.2,10638.19,10798.2,10571.55,21528437,35926358272.0,2.1,-1.26,-135.43,2.17,index_zh_a_hist
2020-01-23,10637.2,10422.04,10730.72,10304.4,22850094,40905373696.0,4.01,-2.03,-216.15,2.3,index_zh_a_hist
2020-02-03,9867.32,9979.54,10249.67,9867.32,26690679,56096179200.0,3.67,-4.25,-442.5,2.69,index_zh_a_hist
2020-02-04,10056.24,10362.07,10382.07,10000.62,31571235,54540457984.0,3.82,3.83,382.53,3.18,index_zh_a_hist
2020-02-05,10468.98,10783.71,10791.64,10389.68,36392493,66204428288.0,3.88,4.07,421.64,3.66,index_zh_a_hist
2020-02-06,10853.73,11170.91,11298.97,10780.43,43118746,81842978816.0,4.81,3.59,387.2,4.34,index_zh_a_hist
2020-02-07,11230.98,10983.55,11329.98,10862.79,45792576,73483444224.0,4.18,-1.68,-187.36,4.61,index_zh_a_hist
2020-02-10,10993.07,10842.39,10993.07,10719.86,28633224,51141003008.0,2.49,-1.29,-141.16,2.88,index_zh_a_hist
2020-02-11,10800.96,10837.78,10873.03,10695.01,20909756,39566759168.0,1.64,-0.04,-4.61,2.11,index_zh_a_hist
2020-02-12,10846.27,10955.09,10991.61,10833.17,23277460,39823499520.0,1.46,1.08,117.31,2.34,index_zh_a_hist
2020-02-13,10973.28,10832.18,10973.28,10752.39,24797743,42715472896.0,2.02,-1.12,-122.91,2.5,index_zh_a_hist
2020-02-14,10914.83,10835.04,10944.7,10766.88,21485167,39920754688.0,1.64,0.03,2.86,2.16,index_zh_a_hist
2020-02-17,10865.59,11027.07,11043.1,10861.79,21622208,41952531712.0,1.67,1.77,192.03,2.18,index_zh_a_hist
2020-02-18,11089.12,11013.28,11096.97,10931.32,24057469,44891099648.0,1.5,-0.13,-13.79,2.42,index_zh_a_hist
2020-02-19,10998.04,10788.48,10998.04,10786.48,20688621,37796912640.0,1.92,-2.04,-224.8,2.08,index_zh_a_hist
2020-02-20,10800.89,10913.08,10929.8,10787.01,18786166,35394431232.0,1.32,1.15,124.6,1.89,index_zh_a_hist
2020-02-21,10887.42,10988.47,11022.54,10820.22,20218869,37806731776.0,1.85,0.69,75.39,2.04,index_zh_a_hist
2020-02-24,11028.61,11042.18,11076.12,10933.08,22220945,43187671040.0,1.3,0.49,53.71,2.24,index_zh_a_hist
2020-02-25,10897.32,11155.33,11221.03,10875.75,30393355,53770456320.0,3.13,1.02,113.15,3.06,index_zh_a_hist
2020-02-26,11048.77,10805.33,11048.77,10788.77,25361763,45351899904.0,2.33,-3.14,-350.0,2.55,index_zh_a_hist
2020-02-27,10846.65,10901.29,10964.83,10790.44,17335247,33298326784.0,1.61,0.89,95.96,1.75,index_zh_a_hist
2020-02-28,10679.93,10590.72,10855.56,10552.32,21928868,42396831232.0,2.78,-2.85,-310.57,2.21,index_zh_a_hist
2020-03-02,10671.11,10832.43,10859.92,10613.94,18350174,36138855936.0,2.32,2.28,241.71,1.85,index_zh_a_hist
2020-03-03,10966.17,11077.56,11197.86,10966.1,22303375,46114343168.0,2.14,2.26,245.13,2.25,index_zh_a_hist
2020-03-04,11043.51,11056.85,11056.85,10931.76,17136880,34325250304.0,1.13,-0.19,-20.71,1.73,index_zh_a_hist
2020-03-05,11139.25,11263.6,11273.43,11092.99,18681204,42696035840.0,1.63,1.87,206.75,1.88,index_zh_a_hist
2020-03-06,11236.73,11288.53,11450.11,11215.56,17779128,36834343168.0,2.08,0.22,24.93,1.79,index_zh_a_hist
2020-03-09,11197.1,11023.62,11211.41,11020.44,24106191,46427772672.0,1.69,-2.35,-264.91,2.43,index_zh_a_hist
2020-03-10,10911.5,11049.85,11088.05,10723.62,21609031,42243212544.0,3.31,0.24,26.23,2.18,index_zh_a_hist
2020-03-11,11090.99,10910.33,11114.62,10910.33,15840581,31558872576.0,1.85,-1.26,-139.52,1.59,index_zh_a_hist
2020-03-12,10795.84,10574.99,10829.94,10521.25,15905888,34114839808.0,2.83,-3.07,-335.34,1.6,index_zh_a_hist
2020-03-13,10049.31,10365.88,10485.76,10019.06,18483154,38470054656.0,4.41,-1.98,-209.11,1.86,index_zh_a_hist
2020-03-16,10451.33,10044.82,10512.67,10013.62,19783503,39973014784.0,4.81,-3.1,-321.06,1.99,index_zh_a_hist
2020-03-17,10105.41,10057.93,10225.12,9712.71,20298138,39661142528.0,5.1,0.13,13.11,2.04,index_zh_a_hist
2020-03-18,10164.33,9957.44,10329.85,9957.44,18295559,38353186048.0,3.7,-1.0,-100.49,1.84,index_zh_a_hist
2020-03-19,9963.71,9841.84,10050.64,9622.87,18425192,38025360640.0,4.3,-1.16,-115.6,1.86,index_zh_a_hist
2020-03-20,9955.66,10125.85,10157.31,9931.35,16049583,33497864448.0,2.3,2.89,284.01,1.62,index_zh_a_hist
2020-03-23,9947.98,9931.8,10157.63,9916.08,18404428,36617741824.0,2.39,-1.92,-194.05,1.85,index_zh_a_hist
2020-03-24,10078.02,10211.23,10216.26,9989.6,18417147,36626789888.0,2.28,2.81,279.43,1.85,index_zh_a_hist
2020-03-25,10416.14,10558.54,10573.33,10345.93,19841902,40664358912.0,2.23,3.4,347.31,2.0,index_zh_a_hist
2020-03-26,10516.16,10758.32,10784.81,10469.2,22667543,46116868352.0,2.99,1.89,199.78,2.28,index_zh_a_hist
2020-03-27,10907.01,10687.9,10962.86,10680.74,18720396,44885036544.0,2.62,-0.65,-70.42,1.88,index_zh_a_hist
2020-03-30,10610.29,10537.78,10741.1,10475.9,17141917,40389319168.0,2.48,-1.4,-150.12,1.73,index_zh_a_hist
2020-03-31,10584.69,10664.06,10678.81,10525.45,14986568,35658787840.0,1.46,1.2,126.28,1.51,index_zh_a_hist
2020-04-01,10636.54,10505.06,10667.92,10498.65,14285555,32406952704.0,1.59,-1.49,-159.0,1.44,index_zh_a_hist
2020-04-02,10498.35,10671.08,10671.08,10416.29,13563498,31019553024.0,2.43,1.58,166.02,1.37,index_zh_a_hist
2020-04-03,10671.78,10778.44,10875.93,10667.94,16229851,36308773888.0,1.95,1.01,107.36,1.63,index_zh_a_hist
2020-04-07,10922.17,11082.79,11092.58,10875.95,18807332,41924335360.0,2.01,2.82,304.35,1.89,index_zh_a_hist
2020-04-08,11024.93,11062.74,11131.32,10927.77,19747276,40128621056.0,1.84,-0.18,-20.05,1.99,index_zh_a_hist
2020-04-09,11117.08,11376.44,11421.03,11095.99,20254835,44509086464.0,2.94,2.84,313.7,2.04,index_zh_a_hist
2020-04-10,11351.36,11230.27,11558.12,11205.38,19612758,40199026432.0,3.1,-1.28,-146.17,1.97,index_zh_a_hist
2020-04-13,11231.03,11305.67,11397.29,11201.23,16219922,32403219456.0,1.75,0.67,75.4,1.63,index_zh_a_hist
